"source_id","category","title","publication_status","landing_url","pdf_url","pdf_path","bytes","pages","encrypted","sha256","accessed","fetch_status"
"zhang-2024-aflow","self-improving-harnesses","AFlow: Automating Agentic Workflow Generation","ICLR-2025-Oral","https://arxiv.org/abs/2410.10762","https://arxiv.org/pdf/2410.10762","papers/academic/zhang-2024-aflow.pdf","1342681","38","no","9be15f695f11dd5bc634c1c026bd2270eff3d3c4a53c4d9b51c012b7bd03d521","2026-09-04","verified-existing"
"zhang-2024-agentoptimizer","self-improving-harnesses","Offline Training of Language Model Agents with Functions as Learnable Weights","ICML-2024","https://arxiv.org/abs/2402.11359","https://arxiv.org/pdf/2402.11359","papers/academic/zhang-2024-agentoptimizer.pdf","1370244","22","no","3201906f4a3de7ea2b10cf3972210cb6a3c7038defce13e74580609cd7a63d2c","2026-09-04","verified-existing"
"zhang-2025-ace","self-improving-harnesses","Agentic Context Engineering: Evolving Contexts for Self-Improving Language Models","preprint","https://arxiv.org/abs/2510.04618","https://arxiv.org/pdf/2510.04618","papers/academic/zhang-2025-ace.pdf","2313268","32","no","51050ced82df75c143b151262d5af8763916968ca50374bd8ff778f40552b0ad","2026-09-04","verified-existing"
"zhang-2025-darwin-godel-machine","self-improving-harnesses","Darwin Godel Machine: Open-Ended Evolution of Self-Improving Agents","preprint","https://arxiv.org/abs/2505.22954","https://arxiv.org/pdf/2505.22954","papers/academic/zhang-2025-darwin-godel-machine.pdf","3825399","72","no","13ff4abe0c7ad4a7dd3b4876d19a8bf940e39e70dabbf06065aa774a6c3457de","2026-09-04","verified-existing"
"zhang-2025-maas","self-improving-harnesses","Multi-agent Architecture Search via Agentic Supernet","preprint","https://arxiv.org/abs/2502.04180","https://arxiv.org/pdf/2502.04180","papers/academic/zhang-2025-maas.pdf","15144205","19","no","1f7a580667049d3f7ac879c9ef9b3d206e22ae5f52ee18ab1b52fe0b312bc0b0","2026-09-04","verified-existing"
"zhang-2025-swarmagentic","self-improving-harnesses","SwarmAgentic: Towards Fully Automated Agentic System Generation via Swarm Intelligence","EMNLP-2025","https://arxiv.org/abs/2506.15672","https://arxiv.org/pdf/2506.15672","papers/academic/zhang-2025-swarmagentic.pdf","1275508","41","no","36176bc6ba8b7d8780bec5a8be4f3a6f48607e1d28a64e5cf731019379861f7d","2026-09-04","verified-existing"
"zhang-2026-self-harness","self-improving-harnesses","Self-Harness: Harnesses That Improve Themselves","preprint","https://arxiv.org/abs/2606.09498","https://arxiv.org/pdf/2606.09498","papers/academic/zhang-2026-self-harness.pdf","9572735","31","no","eb38452b5d357499ff3a2f7aa8bd7b8c1c1409dbafadaff3624071b2f7b1b302","2026-09-04","verified-existing"
"zhao-2025-a2flow","self-improving-harnesses","A2Flow: Automating Agentic Workflow Generation via Self-Adaptive Abstraction Operators","AAAI-2026","https://arxiv.org/abs/2511.20693","https://arxiv.org/pdf/2511.20693","papers/academic/zhao-2025-a2flow.pdf","1345246","19","no","57dd3d938c69f60ff006f61fc5e78ace6fb72ee0a5ccad191fcd5263a75931ca","2026-09-04","verified-existing"
"zhou-2024-symbolic-learning","self-improving-harnesses","Symbolic Learning Enables Self-Evolving Agents","preprint","https://arxiv.org/abs/2406.18532","https://arxiv.org/pdf/2406.18532","papers/academic/zhou-2024-symbolic-learning.pdf","887174","16","no","7bde2483cab9536f5dd93ce789026287bf5f8dd47077d66f1f4fedca9a376f10","2026-09-04","verified-existing"
"zhou-2026-hsi","self-improving-harnesses","Hierarchical Self-Improvement: A Framework for Task-Specific Evolvable Agent Harnesses","preprint","https://arxiv.org/abs/2608.08466","https://arxiv.org/pdf/2608.08466","papers/academic/zhou-2026-hsi.pdf","1194330","23","no","455a7e44cf4c597915fa9de60e1009bf717c3b2f2ce910de96e39618d25bd32d","2026-09-04","verified-existing"
"zhuge-2024-gptswarm","self-improving-harnesses","Language Agents as Optimizable Graphs","ICML-2024","https://arxiv.org/abs/2402.16823","https://arxiv.org/pdf/2402.16823","papers/academic/zhuge-2024-gptswarm.pdf","3545021","25","no","c7380846511d8beb77faf51467e0c947a93d1de95b8683bae82e3ccc3acec335","2026-09-04","verified-existing"
"karpas-2022-mrkl","tool-use","MRKL Systems: A modular neuro-symbolic architecture that combines large language models external knowledge sources and discrete reasoning","preprint","https://arxiv.org/abs/2205.00445","https://arxiv.org/pdf/2205.00445","papers/academic/karpas-2022-mrkl.pdf","766926","19","no","50496293f221729999f03d17867bd0b7a84dba7275196684a1aa6fe06cca7257","2026-09-04","downloaded"
"li-2023-api-bank","tool-use","API-Bank: A Comprehensive Benchmark for Tool-Augmented LLMs","EMNLP-2023","https://arxiv.org/abs/2304.08244","https://arxiv.org/pdf/2304.08244","papers/academic/li-2023-api-bank.pdf","848885","15","no","619006a4cfcdd1d2427e4d7cb0fd45d54803c16f238bdabde899d8e141958b92","2026-09-04","downloaded"
"paranjape-2023-art","tool-use","ART: Automatic multi-step reasoning and tool-use for large language models","preprint","https://arxiv.org/abs/2303.09014","https://arxiv.org/pdf/2303.09014","papers/academic/paranjape-2023-art.pdf","662733","26","no","b93afc2d95a82fbf1204f5cae3a0322aec2ca6ff258ab45115d7f047bcd5593f","2026-09-04","downloaded"
"patil-2023-gorilla","tool-use","Gorilla: Large Language Model Connected with Massive APIs","preprint","https://arxiv.org/abs/2305.15334","https://arxiv.org/pdf/2305.15334","papers/academic/patil-2023-gorilla.pdf","1247664","18","no","1aeae54095cdae3a3ebaa29f7af0919d666e0c87d961848ae85b991b3c022718","2026-09-04","downloaded"
"patil-2025-bfcl","tool-use","The Berkeley Function Calling Leaderboard BFCL: From Tool Use to Agentic Evaluation of Large Language Models","ICML-2025","https://proceedings.mlr.press/v267/patil25a.html","https://raw.githubusercontent.com/mlresearch/v267/main/assets/patil25a/patil25a.pdf","papers/academic/patil-2025-bfcl.pdf","1200643","22","no","5248f4770823b2a73fd52e3b12339d94121ff1b359c45163c5a47168edab7a2f","2026-09-04","downloaded"
"qin-2023-toolllm","tool-use","ToolLLM: Facilitating Large Language Models to Master 16000+ Real-world APIs","ICLR-2024","https://arxiv.org/abs/2307.16789","https://arxiv.org/pdf/2307.16789","papers/academic/qin-2023-toolllm.pdf","2048075","24","no","295299721d67b250661fb6598bee86a2e9fe766241fdc08dd7cf389e984b4d1a","2026-09-04","downloaded"
"schick-2023-toolformer","tool-use","Toolformer: Language Models Can Teach Themselves to Use Tools","NeurIPS-2023","https://arxiv.org/abs/2302.04761","https://arxiv.org/pdf/2302.04761","papers/academic/schick-2023-toolformer.pdf","657966","17","no","6d7483d94653008e40c2058a1c22441c92e3713dae278b6361e8efc447c99522","2026-09-04","downloaded"
"shen-2023-hugginggpt","tool-use","HuggingGPT: Solving AI Tasks with ChatGPT and its Friends in Hugging Face","NeurIPS-2023","https://arxiv.org/abs/2303.17580","https://arxiv.org/pdf/2303.17580","papers/academic/shen-2023-hugginggpt.pdf","3417598","27","no","5add5f7ff9041299c305769d49615e1ac2de2229e17c46e0811d1a60f94d6e3b","2026-09-04","downloaded"
"song-2023-restgpt","tool-use","RestGPT: Connecting Large Language Models with Real-World RESTful APIs","preprint","https://arxiv.org/abs/2306.06624","https://arxiv.org/pdf/2306.06624","papers/academic/song-2023-restgpt.pdf","892474","25","no","61e65633db1e073de1690a14f87a5c8104e4540012794b92f9d5eeb0d61a1b34","2026-09-04","downloaded"
"xu-2023-rewoo","tool-use","ReWOO: Decoupling Reasoning from Observations for Efficient Augmented Language Models","preprint","https://arxiv.org/abs/2305.18323","https://arxiv.org/pdf/2305.18323","papers/academic/xu-2023-rewoo.pdf","2552313","25","no","1847bb42b9efb3a2860ca48edc962ee9c9b7d3e0359887ea596e1b23084de9ff","2026-09-04","downloaded"
"yao-2023-react","tool-use","ReAct: Synergizing Reasoning and Acting in Language Models","ICLR-2023","https://arxiv.org/abs/2210.03629","https://arxiv.org/pdf/2210.03629","papers/academic/yao-2023-react.pdf","633805","33","no","f285b0971ae4a790e402fb93966bed3adde2cf0a04977d08b2b40d6ab0cace69","2026-09-04","verified-existing"
